$VISION
* File: C:\Users\gdt5762\Documents\MyFirstSim.inpx
* Comment: 
* Date: 5/2/2021 12:40:21 PM
* PTV Vissim: 2020.00 [13]
* 
* Table: Vehicles In Network
* 
* SIMSEC: SimSec, Simulation second (Simulation time [s]) [s]
* NO: No, Number (Unique vehicle number)
* COORDFRONTX: CoordFrontX, Coordinate front (x) (X-coordinate of vechicle’s front end)
* COORDFRONTY: CoordFrontY, Coordinate front (y) (Y-coordinate of vechicle’s front end)
* COORDFRONTZ: CoordFrontZ, Coordinate front (z) (Z-coordinate of vechicle’s front end) [m]
* SPEED: Speed, Speed (Speed at the end of the time step) [km/h]
* ORIENTATIONANGLE: OrientationAngle, Orientation angle
* 
* SimSec;No;CoordFrontX;CoordFrontY;CoordFrontZ;Speed;OrientationAngle
* Simulation second;Number;Coordinate front (x);Coordinate front (y);Coordinate front (z);Speed;Orientation angle
*
$VEHICLE:SIMSEC;NO;COORDFRONTX;COORDFRONTY;COORDFRONTZ;SPEED;ORIENTATIONANGLE
33.00;23;24.927;57.130;0.000;48.43;67.22
33.00;24;18.395;41.574;0.000;48.74;67.22
33.00;25;169.192;134.441;0.000;52.55;181.07
33.00;26;0.950;0.028;0.000;48.57;67.22
33.10;2;-5.542;-6.054;0.000;52.86;247.24
33.10;4;20.554;56.539;0.000;57.52;247.62
33.10;6;73.860;129.113;0.000;1.20;181.33
33.10;10;210.389;129.030;0.000;52.29;1.64
33.10;11;52.799;134.593;0.000;5.93;245.93
33.10;12;86.653;197.383;0.000;46.81;67.23
33.10;13;154.539;127.434;0.000;53.71;1.64
33.10;14;77.673;125.036;0.000;34.21;345.59
33.10;15;80.072;129.252;0.000;0.27;181.16
33.10;16;73.838;125.132;0.000;51.90;1.24
33.10;17;41.718;124.578;0.000;52.90;1.26
33.10;18;50.714;103.193;0.000;38.11;67.30
33.10;19;116.621;133.458;0.000;49.37;181.07
33.10;20;79.578;189.732;0.000;51.37;248.18
33.10;21;138.852;133.874;0.000;51.54;181.07
33.10;22;-20.507;123.046;0.000;56.69;359.16
33.10;23;25.531;58.331;0.000;48.33;66.15
33.10;24;18.918;42.821;0.000;48.64;67.22
33.10;25;167.731;134.414;0.000;52.63;181.07
33.10;26;1.472;1.271;0.000;48.47;67.22
33.20;2;-6.110;-7.409;0.000;52.92;247.24
33.20;4;19.947;55.061;0.000;57.56;247.64
33.20;6;73.817;129.112;0.000;1.86;181.33
33.20;10;211.840;129.071;0.000;52.24;1.64
33.20;11;52.725;134.430;0.000;6.94;245.92
33.20;12;87.157;198.583;0.000;46.86;67.23
33.20;13;156.029;127.477;0.000;53.61;1.64
33.20;14;78.643;125.105;0.000;34.82;349.76
33.20;15;80.069;129.252;0.000;0.00;181.16
33.20;16;75.243;125.167;0.000;49.26;1.29
33.20;17;43.187;124.604;0.000;52.84;1.19
33.20;18;51.118;104.163;0.000;37.55;67.32
33.20;19;115.251;133.433;0.000;49.29;181.07
33.20;20;79.024;188.418;0.000;51.30;247.87
33.20;21;137.422;133.847;0.000;51.47;181.07
33.20;22;-18.938;123.022;0.000;56.34;359.15
33.20;23;26.134;59.530;0.000;48.23;65.37
33.20;24;19.441;44.065;0.000;48.54;67.22
33.20;25;166.270;134.387;0.000;52.63;181.07
33.20;26;1.993;2.511;0.000;48.37;67.22
33.30;4;19.340;53.582;0.000;57.54;247.66
33.30;6;73.756;129.110;0.000;2.61;181.34
33.30;10;213.290;129.113;0.000;52.18;1.64
33.30;11;52.640;134.241;0.000;7.99;245.90
33.30;12;87.661;199.784;0.000;46.90;67.23
33.30;13;157.516;127.519;0.000;53.51;1.64
33.30;14;79.626;125.177;0.000;35.44;353.07
33.30;15;80.069;129.252;0.000;0.00;181.16
33.30;16;76.574;125.204;0.000;46.62;1.38
33.30;17;44.652;124.630;0.000;52.71;1.14
33.30;18;51.516;105.119;0.000;36.99;67.34
33.30;19;113.883;133.407;0.000;49.22;181.07
33.30;20;78.471;187.105;0.000;51.24;247.68
33.30;21;135.993;133.821;0.000;51.41;181.07
33.30;22;-17.379;122.998;0.000;55.92;359.13
33.30;23;26.732;60.727;0.000;48.13;64.85
33.30;24;19.962;45.307;0.000;48.43;67.22
33.30;25;164.808;134.359;0.000;52.63;181.07
33.30;26;2.513;3.749;0.000;48.28;67.22
33.40;4;18.734;52.104;0.000;57.44;247.66
33.40;6;73.672;129.108;0.000;3.42;181.34
33.40;10;214.738;129.154;0.000;52.12;1.64
33.40;11;52.542;134.026;0.000;9.03;245.89
33.40;12;88.165;200.985;0.000;46.95;67.23
33.40;13;159.001;127.562;0.000;53.42;1.64
33.40;14;80.621;125.238;0.000;36.04;355.49
33.40;15;80.069;129.252;0.000;0.00;181.16
33.40;16;77.831;125.239;0.000;43.96;1.44
33.40;17;46.114;124.654;0.000;52.51;1.08
33.40;18;51.908;106.060;0.000;36.43;67.35
33.40;19;112.517;133.382;0.000;49.15;181.07
33.40;20;77.920;185.794;0.000;51.18;247.55
33.40;21;134.566;133.794;0.000;51.34;181.07
33.40;22;-15.833;123.047;0.000;55.43;359.95
33.40;23;27.326;61.923;0.000;48.03;64.50
33.40;24;20.483;46.546;0.000;48.33;67.22
33.40;25;163.347;134.332;0.000;52.56;181.07
33.40;26;3.031;4.984;0.000;48.18;67.22
33.50;4;18.128;50.630;0.000;57.32;247.67
33.50;6;73.564;129.105;0.000;4.31;181.36
33.50;10;216.184;129.196;0.000;52.07;1.64
33.50;11;52.433;133.784;0.000;10.06;245.87
33.50;12;88.671;202.189;0.000;46.99;67.23
33.50;13;160.483;127.604;0.000;53.32;1.64
33.50;14;81.632;125.291;0.000;36.64;357.25
33.50;15;80.069;129.252;0.000;0.00;181.16
33.50;16;79.015;125.274;0.000;41.30;1.50
33.50;17;47.569;124.677;0.000;52.31;1.04
33.50;18;52.295;106.987;0.000;35.88;67.35
33.50;19;111.153;133.356;0.000;49.07;181.07
33.50;20;77.371;184.483;0.000;51.13;247.47
33.50;21;133.141;133.767;0.000;51.27;181.07
33.50;22;-14.301;123.097;0.000;54.87;0.52
33.50;23;27.918;63.118;0.000;47.93;64.27
33.50;24;21.002;47.783;0.000;48.23;67.22
33.50;25;161.888;134.305;0.000;52.48;181.07
33.50;26;3.549;6.217;0.000;48.08;67.22
33.60;4;17.524;49.158;0.000;57.20;247.67
33.60;6;73.431;129.098;0.000;5.28;181.41
33.60;10;217.629;129.237;0.000;52.01;1.64
33.60;11;52.312;133.517;0.000;11.08;245.85
33.60;12;89.176;203.393;0.000;47.04;67.23
33.60;13;161.962;127.646;0.000;53.23;1.64
33.60;14;82.658;125.338;0.000;37.24;358.52
33.60;15;80.069;129.252;0.000;0.00;181.16
33.60;16;80.125;125.306;0.000;38.63;1.54
33.60;17;49.020;124.700;0.000;52.13;0.99
33.60;18;52.675;107.900;0.000;35.32;67.36
33.60;19;109.791;133.331;0.000;49.00;181.07
33.60;20;76.823;183.174;0.000;51.08;247.41
33.60;21;131.718;133.741;0.000;51.20;181.07
33.60;22;-12.786;123.143;0.000;54.28;0.89
33.60;23;28.507;64.310;0.000;47.83;64.11
33.60;24;21.520;49.016;0.000;48.13;67.22
33.60;25;160.432;134.278;0.000;52.41;181.07
33.60;26;4.065;7.447;0.000;47.99;67.22
33.70;4;16.921;47.690;0.000;57.08;247.67
33.70;6;73.271;129.091;0.000;6.31;181.47
33.70;10;219.073;129.278;0.000;51.96;1.64
33.70;11;52.179;133.224;0.000;12.08;245.83
33.70;12;89.682;204.598;0.000;47.09;67.23
33.70;13;163.438;127.689;0.000;53.13;1.64
33.70;14;83.701;125.380;0.000;37.83;359.43
33.70;15;80.069;129.252;0.000;0.00;181.16
33.70;16;81.160;125.337;0.000;35.94;1.57
33.70;17;50.465;124.722;0.000;51.95;0.96
33.70;18;53.049;108.798;0.000;34.76;67.36
33.70;19;108.431;133.305;0.000;48.93;181.07
33.70;20;76.275;181.865;0.000;51.04;247.38
33.70;21;130.297;133.714;0.000;51.14;181.07
33.70;22;-11.287;123.187;0.000;53.69;1.12
33.70;23;29.095;65.500;0.000;47.73;64.01
33.70;24;22.037;50.248;0.000;48.02;67.22
33.70;25;158.977;134.250;0.000;52.33;181.07
33.70;26;4.581;8.674;0.000;47.89;67.22
33.70;27;225.226;135.489;0.000;53.48;181.07
33.80;4;16.320;46.225;0.000;56.96;247.67
33.80;6;73.081;129.083;0.000;7.36;181.53
33.80;10;220.514;129.319;0.000;51.90;1.64
33.80;11;52.035;132.906;0.000;13.08;245.82
33.80;12;90.189;205.805;0.000;47.13;67.23
33.80;13;164.912;127.731;0.000;53.03;1.64
33.80;14;84.759;125.419;0.000;38.41;0.09
33.80;15;80.069;129.252;0.000;0.00;181.16
33.80;16;82.121;125.364;0.000;33.25;1.59
33.80;17;51.905;124.743;0.000;51.71;0.92
33.80;18;53.418;109.683;0.000;34.20;67.36
33.80;19;107.073;133.280;0.000;48.85;181.07
33.80;20;75.728;180.558;0.000;50.98;247.35
33.80;21;128.878;133.688;0.000;51.07;181.07
33.80;22;-9.804;123.229;0.000;53.09;1.27
33.80;23;29.681;66.688;0.000;47.63;63.94
33.80;24;22.553;51.476;0.000;47.92;67.22
33.80;25;157.525;134.223;0.000;52.25;181.07
33.80;26;5.095;9.900;0.000;47.79;67.22
33.80;27;223.740;135.462;0.000;53.52;181.07
33.90;4;15.719;44.763;0.000;56.84;247.67
33.90;6;72.862;129.073;0.000;8.41;181.59
33.90;10;221.955;129.360;0.000;51.84;1.64
33.90;11;51.880;132.562;0.000;14.06;245.80
33.90;12;90.696;207.012;0.000;47.18;67.23
33.90;13;166.383;127.773;0.000;52.94;1.64
33.90;14;85.834;125.456;0.000;38.99;0.55
33.90;15;80.069;129.252;0.000;0.00;181.16
33.90;16;83.006;125.390;0.000;30.55;1.60
33.90;17;53.337;124.764;0.000;51.40;0.90
33.90;18;53.781;110.552;0.000;33.64;67.37
33.90;19;105.717;133.254;0.000;48.78;181.07
33.90;20;75.182;179.253;0.000;50.90;247.34
33.90;21;127.461;133.661;0.000;51.00;181.07
33.90;22;-8.338;123.270;0.000;52.50;1.36
33.90;23;30.265;67.873;0.000;47.53;63.89
33.90;24;23.068;52.702;0.000;47.82;67.22
33.90;25;156.075;134.196;0.000;52.18;181.07
33.90;26;5.609;11.122;0.000;47.69;67.22
33.90;27;222.253;135.434;0.000;53.56;181.07
34.00;4;15.120;43.303;0.000;56.72;247.67
34.00;6;72.614;129.062;0.000;9.44;181.66
34.00;10;223.394;129.402;0.000;51.79;1.64
34.00;11;51.713;132.194;0.000;15.03;245.78
34.00;12;91.203;208.221;0.000;47.22;67.23
34.00;13;167.852;127.815;0.000;52.84;1.64
34.00;14;86.924;125.492;0.000;39.57;0.88
34.00;15;80.069;129.252;0.000;0.00;181.16
34.00;16;83.825;125.413;0.000;28.39;1.61
34.00;17;54.759;124.785;0.000;51.01;0.88
34.00;18;54.137;111.408;0.000;33.09;67.37
34.00;19;104.363;133.229;0.000;48.71;181.07
34.00;20;74.637;177.950;0.000;50.80;247.33
34.00;21;126.045;133.635;0.000;50.93;181.07
34.00;22;-6.889;123.309;0.000;51.91;1.42
34.00;23;30.848;69.057;0.000;47.50;63.86
34.00;24;23.581;53.926;0.000;47.72;67.22
34.00;25;154.626;134.169;0.000;52.17;181.07
34.00;26;6.121;12.343;0.000;47.60;67.22
34.00;27;220.765;135.406;0.000;53.60;181.07
34.10;4;14.520;41.848;0.000;56.60;247.65
34.10;6;72.338;129.050;0.000;10.47;181.72
34.10;10;224.831;129.443;0.000;51.73;1.64
34.10;11;51.535;131.801;0.000;15.99;245.77
34.10;12;91.711;209.431;0.000;47.27;67.23
34.10;13;169.318;127.857;0.000;52.74;1.64
34.10;14;88.031;125.527;0.000;40.14;1.11
34.10;15;80.066;129.252;0.000;0.21;181.16
34.10;16;84.589;125.435;0.000;26.66;1.62
34.10;17;56.169;124.806;0.000;50.55;0.87
34.10;18;54.488;112.249;0.000;32.53;67.37
34.10;19;103.012;133.204;0.000;48.64;181.07
34.10;20;74.093;176.650;0.000;50.62;247.32
34.10;21;124.631;133.608;0.000;50.86;181.07
34.10;22;-5.456;123.348;0.000;51.32;1.46
34.10;23;31.431;70.242;0.000;47.54;63.84
34.10;24;24.094;55.148;0.000;47.69;67.22
34.10;25;153.177;134.142;0.000;52.17;181.07
34.10;26;6.632;13.561;0.000;47.50;67.22
34.10;27;219.276;135.378;0.000;53.64;181.07
34.20;4;13.914;40.399;0.000;56.49;247.55
34.20;6;72.033;129.036;0.000;11.48;181.79
34.20;10;226.266;129.484;0.000;51.68;1.64
34.20;11;51.347;131.385;0.000;16.94;245.76
34.20;12;92.220;210.643;0.000;47.32;67.23
34.20;13;170.782;127.898;0.000;52.72;1.64
34.20;14;89.153;125.561;0.000;40.70;1.27
34.20;15;80.055;129.252;0.000;0.58;181.16
34.20;16;85.310;125.456;0.000;25.27;1.62
34.20;17;57.566;124.826;0.000;50.02;0.87
34.20;18;54.832;113.076;0.000;31.97;67.37
34.20;19;101.662;133.179;0.000;48.56;181.07
34.20;20;73.552;175.356;0.000;50.36;247.32
34.20;21;123.220;133.582;0.000;50.80;181.07
34.20;22;-4.039;123.387;0.000;50.72;1.49
34.20;23;32.015;71.428;0.000;47.64;63.82
34.20;24;24.607;56.369;0.000;47.68;67.22
34.20;25;151.728;134.115;0.000;52.17;181.07
34.20;26;7.143;14.776;0.000;47.40;67.22
34.20;27;217.786;135.350;0.000;53.68;181.07
34.30;4;13.310;38.953;0.000;56.37;247.48
34.30;6;71.701;129.022;0.000;12.48;181.85
34.30;11;51.148;130.944;0.000;17.88;245.75
34.30;12;92.729;211.855;0.000;47.36;67.23
34.30;13;172.246;127.940;0.000;52.77;1.64
34.30;14;90.291;125.595;0.000;41.26;1.39
34.30;15;80.032;129.251;0.000;1.09;181.16
34.30;16;85.996;125.476;0.000;24.17;1.62
34.30;17;58.947;124.847;0.000;49.42;0.87
34.30;18;55.171;113.888;0.000;31.41;67.37
34.30;19;100.314;133.153;0.000;48.49;181.07
34.30;20;73.015;174.070;0.000;50.03;247.32
34.30;21;121.810;133.555;0.000;50.73;181.07
34.30;22;-2.639;123.425;0.000;50.13;1.51
34.30;23;32.600;72.616;0.000;47.74;63.81
34.30;24;25.153;57.575;0.000;47.68;66.78
34.30;25;150.279;134.088;0.000;52.16;181.07
34.30;26;7.652;15.989;0.000;47.31;67.22
34.30;27;216.294;135.322;0.000;53.72;181.07
34.30;28;-110.472;122.893;0.000;52.82;0.25
34.40;4;12.708;37.509;0.000;56.25;247.44
34.40;6;71.341;129.006;0.000;13.47;181.93
34.40;11;50.938;130.480;0.000;18.80;245.74
34.40;12;93.235;213.070;0.000;47.41;67.27
34.40;13;173.713;127.982;0.000;52.86;1.64
34.40;14;91.445;125.629;0.000;41.82;1.47
34.40;15;79.993;129.251;0.000;1.69;181.16
34.40;16;86.655;125.495;0.000;23.28;1.63
34.40;17;60.310;124.868;0.000;48.75;0.87
34.40;18;55.518;114.680;0.000;30.86;67.17
34.40;19;98.969;133.128;0.000;48.42;181.07
34.40;20;72.481;172.793;0.000;49.63;247.31
34.40;21;120.402;133.529;0.000;50.65;181.07
34.40;22;-1.255;123.462;0.000;49.54;1.52
34.40;23;33.187;73.807;0.000;47.85;63.81
34.40;24;25.750;58.758;0.000;47.68;65.75
34.40;25;148.831;134.061;0.000;52.16;181.07
34.40;26;8.160;17.199;0.000;47.21;67.22
34.40;27;214.802;135.294;0.000;53.76;181.07
34.40;28;-109.003;122.899;0.000;52.90;0.25
34.50;4;12.107;36.069;0.000;56.13;247.41
34.50;6;70.954;128.980;0.000;14.45;182.13
34.50;11;50.718;129.992;0.000;19.71;245.74
34.50;12;93.727;214.292;0.000;47.45;67.49
34.50;13;175.182;128.024;0.000;52.96;1.64
34.50;14;92.613;125.663;0.000;42.37;1.52
34.50;15;79.936;129.250;0.000;2.38;181.16
34.50;16;87.292;125.513;0.000;22.57;1.63
34.50;17;61.654;124.890;0.000;48.01;0.88
34.50;18;55.906;115.437;0.000;30.30;66.32
34.50;19;97.625;133.103;0.000;48.34;181.07
34.50;20;71.951;171.527;0.000;49.16;247.31
34.50;21;118.997;133.503;0.000;50.57;181.07
34.50;22;0.113;123.499;0.000;48.95;1.52
34.50;23;33.774;75.001;0.000;47.95;63.80
34.50;24;26.344;59.943;0.000;47.68;65.08
34.50;25;147.382;134.034;0.000;52.15;181.07
34.50;26;8.667;18.407;0.000;47.11;67.22
34.50;27;213.308;135.266;0.000;53.80;181.07
34.50;28;-107.533;122.906;0.000;52.98;0.25
34.60;4;11.507;34.632;0.000;56.01;247.40
34.60;6;70.540;128.952;0.000;15.41;182.31
34.60;11;50.488;129.482;0.000;20.61;245.74
34.60;12;94.220;215.515;0.000;47.50;67.64
34.60;13;176.654;128.066;0.000;53.06;1.64
34.60;14;93.798;125.698;0.000;42.92;1.56
34.60;15;79.860;129.248;0.000;3.13;181.16
34.60;16;87.910;125.531;0.000;22.01;1.63
34.60;17;62.977;124.912;0.000;47.24;0.90
34.60;18;56.323;116.159;0.000;29.74;65.09
34.60;19;96.283;133.078;0.000;48.27;181.07
34.60;20;71.427;170.274;0.000;48.61;247.31
34.60;21;117.593;133.477;0.000;50.49;181.07
34.60;22;1.464;123.535;0.000;48.35;1.53
34.60;23;34.363;76.197;0.000;48.05;63.80
34.60;24;26.934;61.128;0.000;47.68;64.63
34.60;25;145.934;134.007;0.000;52.15;181.07
34.60;26;9.173;19.612;0.000;47.01;67.22
34.60;27;211.813;135.239;0.000;53.84;181.07
34.60;28;-106.060;122.912;0.000;53.06;0.25
34.70;4;10.909;33.197;0.000;55.89;247.39
34.70;6;70.100;128.924;0.000;16.36;182.48
34.70;11;50.249;128.948;0.000;21.51;245.75
34.70;12;94.715;216.739;0.000;47.54;67.73
34.70;13;178.128;128.108;0.000;53.15;1.64
34.70;14;94.997;125.732;0.000;43.47;1.58
34.70;15;79.761;129.246;0.000;3.96;181.16
34.70;16;88.515;125.548;0.000;21.55;1.63
34.70;17;64.278;124.934;0.000;46.44;0.92
34.70;18;56.800;116.830;0.000;29.18;63.09
34.70;19;94.944;133.053;0.000;48.20;181.07
34.70;20;70.909;169.035;0.000;48.07;247.31
34.70;21;116.192;133.450;0.000;50.41;181.07
34.70;22;2.798;123.571;0.000;47.76;1.53
34.70;23;34.953;77.396;0.000;48.15;63.80
34.70;24;27.522;62.315;0.000;47.67;64.34
34.70;25;144.486;133.979;0.000;52.14;181.07
34.70;26;9.679;20.815;0.000;46.92;67.22
34.70;27;210.318;135.211;0.000;53.88;181.07
34.70;28;-104.585;122.919;0.000;53.13;0.25
34.80;4;10.313;31.766;0.000;55.77;247.38
34.80;6;69.633;128.893;0.000;17.30;182.63
34.80;11;49.999;128.392;0.000;22.39;245.76
34.80;12;95.210;217.964;0.000;47.59;67.80
34.80;13;179.606;128.150;0.000;53.25;1.64
34.80;14;96.211;125.767;0.000;44.01;1.60
34.80;15;79.641;129.244;0.000;4.74;181.16
34.80;16;89.109;125.565;0.000;21.19;1.63
34.80;17;65.556;124.957;0.000;45.62;0.95
34.80;18;57.302;117.462;0.000;28.62;60.93
34.80;19;93.606;133.028;0.000;48.12;181.07
34.80;20;70.397;167.810;0.000;47.52;247.31
34.80;21;114.793;133.424;0.000;50.33;181.07
34.80;22;4.116;123.607;0.000;47.17;1.53
34.80;23;35.544;78.597;0.000;48.25;63.80
34.80;24;28.109;63.502;0.000;47.67;64.16
34.80;25;143.038;133.952;0.000;52.13;181.07
34.80;26;10.183;22.015;0.000;46.82;67.22
34.80;27;208.821;135.183;0.000;53.92;181.07
34.80;28;-103.108;122.925;0.000;53.21;0.25
34.90;4;9.717;30.338;0.000;55.65;247.38
34.90;6;69.140;128.862;0.000;18.23;182.76
34.90;11;49.739;127.813;0.000;23.26;245.77
34.90;12;95.706;219.190;0.000;47.64;67.85
34.90;13;181.086;128.193;0.000;53.34;1.64
34.90;14;97.441;125.803;0.000;44.54;1.61
34.90;15;79.499;129.241;0.000;5.44;181.16
34.90;16;89.693;125.581;0.000;20.90;1.63
34.90;17;66.812;124.979;0.000;44.78;0.97
34.90;18;57.838;118.048;0.000;28.07;58.44
34.90;19;92.271;133.003;0.000;48.05;181.07
34.90;20;69.891;166.601;0.000;46.89;247.31
34.90;21;113.397;133.398;0.000;50.25;181.07
34.90;22;5.418;123.642;0.000;46.58;1.54
34.90;23;36.137;79.801;0.000;48.35;63.80
34.90;24;28.696;64.689;0.000;47.67;64.03
34.90;25;141.590;133.925;0.000;52.13;181.07
34.90;26;10.686;23.213;0.000;46.72;67.22
34.90;27;207.323;135.155;0.000;53.96;181.07
34.90;28;-101.629;122.931;0.000;53.29;0.25
35.00;4;9.123;28.913;0.000;55.53;247.37
35.00;6;68.623;128.815;0.000;19.15;183.09
35.00;11;49.472;127.212;0.000;24.13;245.81
35.00;12;96.203;220.417;0.000;47.68;67.88
35.00;13;182.568;128.235;0.000;53.44;1.64
35.00;14;98.685;125.838;0.000;45.07;1.62
35.00;15;79.339;129.237;0.000;6.07;181.16
35.00;16;90.270;125.598;0.000;20.68;1.63
35.00;17;68.044;125.004;0.000;43.92;1.01
35.00;18;58.388;118.598;0.000;27.51;56.00
35.00;19;90.937;132.978;0.000;47.98;181.07
35.00;20;69.393;165.408;0.000;46.18;247.31
35.00;21;112.002;133.372;0.000;50.17;181.07
35.00;22;6.703;123.676;0.000;45.98;1.54
35.00;23;36.730;81.007;0.000;48.45;63.80
35.00;24;29.281;65.877;0.000;47.67;63.95
35.00;25;140.142;133.898;0.000;52.12;181.07
35.00;26;11.188;24.410;0.000;46.70;67.22
35.00;27;205.824;135.127;0.000;54.00;181.07
35.00;28;-100.148;122.938;0.000;53.37;0.25
35.10;4;8.528;27.491;0.000;55.41;247.35
35.10;6;68.081;128.766;0.000;20.06;183.39
35.10;11;49.194;126.588;0.000;24.99;245.85
35.10;12;96.701;221.646;0.000;47.73;67.90
35.10;13;184.053;128.278;0.000;53.54;1.64
35.10;14;99.944;125.874;0.000;45.60;1.63
35.10;15;79.163;129.234;0.000;6.63;181.16
35.10;16;90.843;125.614;0.000;20.54;1.63
35.10;17;69.251;125.028;0.000;43.05;1.04
35.10;18;58.964;119.104;0.000;27.04;53.37
35.10;19;89.606;132.953;0.000;47.90;181.07
35.10;20;68.902;164.234;0.000;45.40;247.31
35.10;21;110.610;133.346;0.000;50.09;181.07
35.10;22;7.971;123.710;0.000;45.39;1.54
35.10;23;37.325;82.216;0.000;48.55;63.80
35.10;24;29.867;67.065;0.000;47.67;63.90
35.10;25;138.695;133.871;0.000;52.11;181.07
35.10;26;11.690;25.606;0.000;46.74;67.22
35.10;27;204.323;135.098;0.000;54.04;181.07
35.10;28;-98.664;122.944;0.000;53.44;0.25
35.20;4;7.933;26.074;0.000;55.29;247.31
35.20;6;67.514;128.714;0.000;20.95;183.66
35.20;11;48.907;125.943;0.000;25.84;245.87
35.20;12;97.199;222.875;0.000;47.77;67.91
35.20;13;185.541;128.320;0.000;53.63;1.64
35.20;14;101.217;125.911;0.000;46.12;1.63
35.20;15;78.972;129.230;0.000;7.12;181.16
35.20;16;91.412;125.631;0.000;20.46;1.63
35.20;17;70.435;125.053;0.000;42.17;1.09
35.20;18;59.540;119.587;0.000;26.66;51.00
35.20;19;88.276;132.928;0.000;47.83;181.07
35.20;20;68.420;163.082;0.000;44.55;247.31
35.20;21;109.220;133.320;0.000;50.00;181.07
35.20;22;9.223;123.744;0.000;44.80;1.54
35.20;23;37.965;83.402;0.000;48.65;63.21
35.20;24;30.452;68.252;0.000;47.67;63.86
35.20;25;137.248;133.844;0.000;52.10;181.07
35.20;26;12.194;26.805;0.000;46.84;67.22
35.20;27;202.822;135.070;0.000;54.08;181.07
35.20;28;-97.179;122.950;0.000;53.52;0.25
35.30;4;7.340;24.659;0.000;55.17;247.29
35.30;6;66.922;128.661;0.000;21.84;183.88
35.30;11;48.614;125.276;0.000;26.68;245.95
35.30;12;97.697;224.105;0.000;47.82;67.92
35.30;13;187.032;128.363;0.000;53.73;1.64
35.30;14;102.505;125.948;0.000;46.64;1.63
35.30;15;78.769;129.226;0.000;7.53;181.16
35.30;16;91.980;125.647;0.000;20.46;1.64
35.30;17;71.594;125.079;0.000;41.29;1.13
35.30;18;60.144;120.024;0.000;26.34;48.35
35.30;19;86.949;132.903;0.000;47.76;181.07
35.30;20;67.948;161.952;0.000;43.63;247.31
35.30;21;107.832;133.294;0.000;49.92;181.07
35.30;22;10.459;123.777;0.000;44.21;1.54
35.30;23;38.746;84.512;0.000;48.75;60.92
35.30;24;31.037;69.440;0.000;47.67;63.84
35.30;25;135.801;133.817;0.000;52.09;181.07
35.30;26;12.698;28.006;0.000;46.94;67.22
35.30;27;201.319;135.042;0.000;54.12;181.07
35.30;28;-95.691;122.957;0.000;53.60;0.25
35.30;29;-2.436;-8.036;0.000;48.61;67.22
35.40;4;6.748;23.248;0.000;55.05;247.28
35.40;6;66.307;128.591;0.000;22.71;184.30
35.40;11;48.311;124.586;0.000;27.52;246.01
35.40;12;98.196;225.337;0.000;47.86;67.92
35.40;13;188.525;128.405;0.000;53.83;1.64
35.40;14;103.807;125.985;0.000;47.16;1.63
35.40;15;78.555;129.222;0.000;7.88;181.16
35.40;16;92.548;125.663;0.000;20.46;1.64
35.40;17;72.728;125.105;0.000;40.40;1.18
35.40;18;60.737;120.456;0.000;26.10;46.22
35.40;19;85.624;132.879;0.000;47.68;181.07
35.40;20;67.486;160.847;0.000;42.63;247.31
35.40;21;106.447;133.268;0.000;49.84;181.07
35.40;22;11.678;123.810;0.000;43.61;1.54
35.40;23;39.517;85.628;0.000;48.85;59.38
35.40;24;31.622;70.628;0.000;47.67;63.82
35.40;25;134.354;133.790;0.000;52.09;181.07
35.40;26;13.203;29.209;0.000;47.04;67.22
35.40;27;199.816;135.014;0.000;54.16;181.07
35.40;28;-94.201;122.963;0.000;53.68;0.25
35.40;29;-1.912;-6.788;0.000;48.84;67.22
35.50;4;6.157;21.839;0.000;54.93;247.27
35.50;6;65.668;128.512;0.000;23.58;184.75
35.50;11;48.000;123.876;0.000;28.34;246.07
35.50;12;98.686;226.574;0.000;47.91;68.05
35.50;13;190.021;128.448;0.000;53.92;1.64
35.50;14;105.122;126.022;0.000;47.58;1.63
35.50;15;78.332;129.217;0.000;8.15;181.16
35.50;16;93.116;125.679;0.000;20.46;1.64
35.50;17;73.837;125.132;0.000;39.52;1.24
35.50;18;61.363;120.834;0.000;25.93;43.60
35.50;19;84.300;132.854;0.000;47.61;181.07
35.50;20;67.034;159.767;0.000;41.60;247.31
35.50;21;105.064;133.242;0.000;49.75;181.07
35.50;22;12.881;123.842;0.000;43.02;1.54
35.50;23;40.283;86.750;0.000;48.90;58.36
35.50;24;32.207;71.816;0.000;47.68;63.81
35.50;25;132.908;133.763;0.000;52.08;181.07
35.50;26;13.709;30.415;0.000;47.13;67.22
35.50;27;198.311;134.986;0.000;54.20;181.07
35.50;28;-92.709;122.970;0.000;53.76;0.25
35.50;29;-1.385;-5.534;0.000;49.14;67.22
35.50;30;116.503;283.809;0.000;48.61;246.13
35.60;4;5.568;20.434;0.000;54.81;247.26
35.60;6;65.006;128.431;0.000;24.44;185.11
35.60;11;47.683;123.143;0.000;29.16;246.17
35.60;12;99.153;227.821;0.000;47.96;68.44
35.60;13;191.519;128.491;0.000;54.02;1.64
35.60;14;106.449;126.060;0.000;47.93;1.64
35.60;15;78.103;129.212;0.000;8.35;181.16
35.60;16;93.684;125.696;0.000;20.46;1.64
35.60;17;74.923;125.159;0.000;38.63;1.28
35.60;18;61.980;121.215;0.000;25.84;41.56
35.60;19;82.979;132.829;0.000;47.54;181.07
35.60;20;66.594;158.715;0.000;40.56;247.31
35.60;21;103.684;133.216;0.000;49.67;181.07
